id,name,kmval
kmeasure-3c49965e-d403-11ec-89d2-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c4996f6-d403-11ec-bea9-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499785-d403-11ec-9e12-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499810-d403-11ec-bbbd-00155d8545fd,ssh_port_exposure_activity,0.006272638182789077
kmeasure-3c49989e-d403-11ec-ba41-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499929-d403-11ec-8005-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c4999bb-d403-11ec-8ed9-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499a45-d403-11ec-8ca8-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499acf-d403-11ec-beb4-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499b6e-d403-11ec-8b91-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499bfe-d403-11ec-96d4-00155d8545fd,ssh_port_exposure_activity,0.00421639440681987
kmeasure-3c499c89-d403-11ec-88d1-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499d11-d403-11ec-a618-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499d96-d403-11ec-ab30-00155d8545fd,ssh_port_exposure_activity,0.0035936703632081612
kmeasure-3c499e1f-d403-11ec-9c17-00155d8545fd,ssh_port_exposure_activity,0.00696433784466944
kmeasure-3c499ea8-d403-11ec-b78f-00155d8545fd,ssh_port_exposure_activity,0.0005113557952484479
kmeasure-3c499f30-d403-11ec-abe1-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c499fb3-d403-11ec-933f-00155d8545fd,ssh_port_exposure_activity,0.007338540076011232
kmeasure-3c49a039-d403-11ec-93d9-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a0bf-d403-11ec-b9ad-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a144-d403-11ec-96fb-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a1cb-d403-11ec-bb39-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a251-d403-11ec-b134-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a2d6-d403-11ec-ab7d-00155d8545fd,ssh_port_exposure_activity,0.000854437528328961
kmeasure-3c49a360-d403-11ec-9b89-00155d8545fd,ssh_port_exposure_activity,0.002122280918720019
kmeasure-3c49a3e6-d403-11ec-a414-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a46a-d403-11ec-812a-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a4ef-d403-11ec-8a17-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a577-d403-11ec-b692-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a5ff-d403-11ec-b52a-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a681-d403-11ec-b809-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49a707-d403-11ec-b408-00155d8545fd,ssh_port_exposure_activity,0.005962657824315871
kmeasure-3c49a790-d403-11ec-a14a-00155d8545fd,ssh_port_exposure_activity,0.004418158804219748
kmeasure-3c49a8a2-d403-11ec-bd7c-00155d8545fd,ssh_port_exposure_activity,0.0016884052908540425
kmeasure-3c49a9a1-d403-11ec-950f-00155d8545fd,ssh_port_exposure_activity,0.006713499587224964
kmeasure-3c49aa49-d403-11ec-97ca-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49abe7-d403-11ec-a7af-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49acb2-d403-11ec-a6ef-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49ad44-d403-11ec-ae54-00155d8545fd,ssh_port_exposure_activity,0.006358476716289961
kmeasure-3c49add3-d403-11ec-9245-00155d8545fd,ssh_port_exposure_activity,0.006498209980227657
kmeasure-3c49ae62-d403-11ec-bdda-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49aeeb-d403-11ec-9ac7-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49af75-d403-11ec-87c9-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49affc-d403-11ec-8cc8-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b083-d403-11ec-a0b7-00155d8545fd,ssh_port_exposure_activity,0.005571927229577653
kmeasure-3c49b10d-d403-11ec-964e-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b192-d403-11ec-bbb5-00155d8545fd,ssh_port_exposure_activity,0.004890787436852435
kmeasure-3c49b21a-d403-11ec-84a5-00155d8545fd,ssh_port_exposure_activity,0.0004160444030754779
kmeasure-3c49b2a4-d403-11ec-a0fb-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b32f-d403-11ec-9398-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b3b8-d403-11ec-a4a7-00155d8545fd,ssh_port_exposure_activity,0.00135315318364684
kmeasure-3c49b444-d403-11ec-a5e7-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b4d6-d403-11ec-9d1f-00155d8545fd,ssh_port_exposure_activity,0.0006596569274408016
kmeasure-3c49b561-d403-11ec-bdbc-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b5ee-d403-11ec-80b0-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b67c-d403-11ec-a227-00155d8545fd,ssh_port_exposure_activity,0.0
kmeasure-3c49b8b2-d403-11ec-a87d-00155d8545fd,privilege_escalation,0.0009541380846235505
kmeasure-3c49ba3a-d403-11ec-8d62-00155d8545fd,privilege_escalation,0.000975825648443333
kmeasure-3c49bad9-d403-11ec-8e4d-00155d8545fd,privilege_escalation,0.0009862035164050539
kmeasure-3c49bb5e-d403-11ec-bb94-00155d8545fd,privilege_escalation,0.0009515710131761945
kmeasure-3c49bbdc-d403-11ec-a8cb-00155d8545fd,privilege_escalation,0.0009587023597850537
kmeasure-3c49bc56-d403-11ec-be9e-00155d8545fd,privilege_escalation,0.0010166805674534504
kmeasure-3c49bccd-d403-11ec-9283-00155d8545fd,privilege_escalation,0.000978553984100067
kmeasure-3c49bd44-d403-11ec-ae13-00155d8545fd,privilege_escalation,0.0010155782078587058
kmeasure-3c49bdbb-d403-11ec-96fc-00155d8545fd,privilege_escalation,0.0009789395052206993
kmeasure-3c49be39-d403-11ec-b834-00155d8545fd,privilege_escalation,0.0010067467386706628
kmeasure-3c49bebc-d403-11ec-aee7-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49bf4c-d403-11ec-b3b5-00155d8545fd,privilege_escalation,0.0005054688580115066
kmeasure-3c49bfd6-d403-11ec-afc7-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c05c-d403-11ec-a2a5-00155d8545fd,privilege_escalation,0.0001849735058317519
kmeasure-3c49c0e4-d403-11ec-8429-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c16c-d403-11ec-8712-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c1f4-d403-11ec-9cf6-00155d8545fd,privilege_escalation,0.0004000512832371607
kmeasure-3c49c27c-d403-11ec-859d-00155d8545fd,privilege_escalation,0.00040916936034928716
kmeasure-3c49c302-d403-11ec-94ef-00155d8545fd,privilege_escalation,0.00013790338211915764
kmeasure-3c49c43d-d403-11ec-b8a7-00155d8545fd,privilege_escalation,0.0005980116665517863
kmeasure-3c49c60d-d403-11ec-98bd-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c6d8-d403-11ec-b74f-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c76b-d403-11ec-a5b7-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c7f6-d403-11ec-9bd2-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49c87f-d403-11ec-9048-00155d8545fd,privilege_escalation,0.0006808766883108957
kmeasure-3c49ca34-d403-11ec-a79a-00155d8545fd,privilege_escalation,3.17593473157515e-05
kmeasure-3c49caef-d403-11ec-ba81-00155d8545fd,privilege_escalation,0.0005456967477675942
kmeasure-3c49cb86-d403-11ec-b3d5-00155d8545fd,privilege_escalation,0.000780354928779872
kmeasure-3c49cc16-d403-11ec-9a83-00155d8545fd,privilege_escalation,0.0004994336017444433
kmeasure-3c49ccaa-d403-11ec-a77c-00155d8545fd,privilege_escalation,0.000823965342578693
kmeasure-3c49cd48-d403-11ec-a8d9-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49cdd4-d403-11ec-bee7-00155d8545fd,privilege_escalation,0.00020017741307170656
kmeasure-3c49ce6e-d403-11ec-bef2-00155d8545fd,privilege_escalation,0.0009604886474675017
kmeasure-3c49cefc-d403-11ec-a9d3-00155d8545fd,privilege_escalation,0.00017660233802791302
kmeasure-3c49d02f-d403-11ec-a3ea-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d10b-d403-11ec-bbd0-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d1a8-d403-11ec-b9ee-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d235-d403-11ec-900d-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d2bf-d403-11ec-86f6-00155d8545fd,privilege_escalation,0.0005632997545805996
kmeasure-3c49d34e-d403-11ec-8518-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d3d8-d403-11ec-8488-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d464-d403-11ec-b5ab-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d4ef-d403-11ec-b44a-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d577-d403-11ec-8abd-00155d8545fd,privilege_escalation,0.00095685041241316
kmeasure-3c49d603-d403-11ec-9d3b-00155d8545fd,privilege_escalation,0.0008943511493451003
kmeasure-3c49d68f-d403-11ec-8d38-00155d8545fd,privilege_escalation,0.0009412566052476526
kmeasure-3c49d719-d403-11ec-8fc9-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d7a5-d403-11ec-8ad1-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d82c-d403-11ec-89ad-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49d8b7-d403-11ec-87cc-00155d8545fd,privilege_escalation,0.00017503127967190008
kmeasure-3c49d941-d403-11ec-866c-00155d8545fd,privilege_escalation,0.0007217311141038528
kmeasure-3c49d9c8-d403-11ec-b51f-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49da4d-d403-11ec-a7a2-00155d8545fd,privilege_escalation,0.00027364372008126323
kmeasure-3c49dae8-d403-11ec-b97a-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49db77-d403-11ec-b890-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49dbfa-d403-11ec-99a2-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49dc81-d403-11ec-9066-00155d8545fd,privilege_escalation,0.0005026583797322786
kmeasure-3c49dd06-d403-11ec-8170-00155d8545fd,privilege_escalation,0.00017406809932292235
kmeasure-3c49dd8d-d403-11ec-857e-00155d8545fd,privilege_escalation,0.00017864819565703864
kmeasure-3c49de16-d403-11ec-b09d-00155d8545fd,privilege_escalation,0.00039677149186086115
kmeasure-3c49de98-d403-11ec-9ea2-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49df1c-d403-11ec-a08b-00155d8545fd,privilege_escalation,0.00012954763370526604
kmeasure-3c49dfb7-d403-11ec-a056-00155d8545fd,privilege_escalation,0.00033261040709659396
kmeasure-3c49e03f-d403-11ec-97ee-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e0c1-d403-11ec-baf2-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e143-d403-11ec-903f-00155d8545fd,privilege_escalation,0.0006989265462620943
kmeasure-3c49e1c5-d403-11ec-9e6c-00155d8545fd,privilege_escalation,0.0005368009982545152
kmeasure-3c49e249-d403-11ec-9f2c-00155d8545fd,privilege_escalation,0.0001454169375889736
kmeasure-3c49e2ce-d403-11ec-8c42-00155d8545fd,privilege_escalation,0.0009276251861568301
kmeasure-3c49e354-d403-11ec-bda0-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e3d6-d403-11ec-9870-00155d8545fd,privilege_escalation,5.712108241662984e-05
kmeasure-3c49e45a-d403-11ec-9c7c-00155d8545fd,privilege_escalation,3.0510733338756336e-05
kmeasure-3c49e4dd-d403-11ec-847d-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e568-d403-11ec-895b-00155d8545fd,privilege_escalation,9.615047743764833e-05
kmeasure-3c49e602-d403-11ec-8f90-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e689-d403-11ec-a6c6-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e70f-d403-11ec-b99f-00155d8545fd,privilege_escalation,0.0009255128481200725
kmeasure-3c49e797-d403-11ec-b5db-00155d8545fd,privilege_escalation,0.00029250093187160913
kmeasure-3c49e81d-d403-11ec-b7d3-00155d8545fd,privilege_escalation,0.00037554480567719906
kmeasure-3c49e8a4-d403-11ec-af41-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e929-d403-11ec-9329-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49e9ac-d403-11ec-b731-00155d8545fd,privilege_escalation,0.0004818429299062953
kmeasure-3c49ea2d-d403-11ec-a65a-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49eaaf-d403-11ec-9762-00155d8545fd,privilege_escalation,0.0005931308018779973
kmeasure-3c49eb32-d403-11ec-9f5b-00155d8545fd,privilege_escalation,0.0002535007986856905
kmeasure-3c49ebb8-d403-11ec-91bf-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49ec3c-d403-11ec-af47-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49ecc1-d403-11ec-9498-00155d8545fd,privilege_escalation,0.00015512320001148753
kmeasure-3c49ed47-d403-11ec-b293-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49edcc-d403-11ec-810c-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49ee53-d403-11ec-87d4-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49eed6-d403-11ec-a7e4-00155d8545fd,privilege_escalation,0.0002614886188258923
kmeasure-3c49ef5a-d403-11ec-b49b-00155d8545fd,privilege_escalation,0.00021279707060988676
kmeasure-3c49efe1-d403-11ec-9850-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49f065-d403-11ec-b69c-00155d8545fd,privilege_escalation,0.0006223097612410487
kmeasure-3c49f0ed-d403-11ec-9a32-00155d8545fd,privilege_escalation,0.00025992354766109433
kmeasure-3c49f17d-d403-11ec-90c1-00155d8545fd,privilege_escalation,0.0007892204027060052
kmeasure-3c49f203-d403-11ec-a49f-00155d8545fd,privilege_escalation,0.0007631725136440281
kmeasure-3c49f289-d403-11ec-a353-00155d8545fd,privilege_escalation,0.0
kmeasure-3c49f30e-d403-11ec-af7b-00155d8545fd,privilege_escalation,0.0007333979946178452
kmeasure-3c49f6c3-d403-11ec-8b66-00155d8545fd,resource_and_data_destruction,0.0009827072120777722
kmeasure-3c49f976-d403-11ec-98fd-00155d8545fd,resource_and_data_destruction,0.000971338782171442
kmeasure-3c49f9f3-d403-11ec-b6b6-00155d8545fd,resource_and_data_destruction,0.0009541662074362835
kmeasure-3c49fa6c-d403-11ec-a97f-00155d8545fd,resource_and_data_destruction,0.000996796686056439
kmeasure-3c49fae5-d403-11ec-9e68-00155d8545fd,resource_and_data_destruction,0.0009949144580348583
kmeasure-3c49fb5e-d403-11ec-aaf2-00155d8545fd,resource_and_data_destruction,0.0010195192896056075
kmeasure-3c49fbe0-d403-11ec-8903-00155d8545fd,resource_and_data_destruction,0.00012931231134264706
kmeasure-3c49fc6f-d403-11ec-8392-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c49fcf8-d403-11ec-b2df-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c49fd80-d403-11ec-803d-00155d8545fd,resource_and_data_destruction,0.0004504345705361559
kmeasure-3c49fe0e-d403-11ec-a0ad-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c49fe99-d403-11ec-a206-00155d8545fd,resource_and_data_destruction,8.90249230711299e-05
kmeasure-3c49ff21-d403-11ec-bcdc-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c49ffa6-d403-11ec-90b4-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a002b-d403-11ec-bb20-00155d8545fd,resource_and_data_destruction,0.000500609541801128
kmeasure-3c4a00c1-d403-11ec-9e62-00155d8545fd,resource_and_data_destruction,0.0006787132253244466
kmeasure-3c4a0149-d403-11ec-9b25-00155d8545fd,resource_and_data_destruction,0.0005785099638437709
kmeasure-3c4a01d3-d403-11ec-99c1-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0259-d403-11ec-9f7b-00155d8545fd,resource_and_data_destruction,0.000581495309826085
kmeasure-3c4a02dd-d403-11ec-b5bb-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0360-d403-11ec-8f35-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a03e3-d403-11ec-a74a-00155d8545fd,resource_and_data_destruction,5.210825464074873e-06
kmeasure-3c4a0468-d403-11ec-8a98-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a04ec-d403-11ec-becd-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a056b-d403-11ec-91d4-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a05eb-d403-11ec-9107-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a066b-d403-11ec-8e1c-00155d8545fd,resource_and_data_destruction,0.0003100456332293189
kmeasure-3c4a06f1-d403-11ec-990a-00155d8545fd,resource_and_data_destruction,0.000425267171989761
kmeasure-3c4a0785-d403-11ec-9d77-00155d8545fd,resource_and_data_destruction,0.0008851419672954903
kmeasure-3c4a0811-d403-11ec-a38d-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0895-d403-11ec-a93a-00155d8545fd,resource_and_data_destruction,0.0005321408155997792
kmeasure-3c4a091a-d403-11ec-9d7b-00155d8545fd,resource_and_data_destruction,0.000712732751238557
kmeasure-3c4a099f-d403-11ec-8cc6-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0a24-d403-11ec-a065-00155d8545fd,resource_and_data_destruction,0.0004150618261319798
kmeasure-3c4a0aa7-d403-11ec-a6f5-00155d8545fd,resource_and_data_destruction,0.0009323736139417132
kmeasure-3c4a0bd6-d403-11ec-8fd3-00155d8545fd,resource_and_data_destruction,0.0009450155180536824
kmeasure-3c4a0c5c-d403-11ec-bfea-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0ce1-d403-11ec-ae1e-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0d67-d403-11ec-8e46-00155d8545fd,resource_and_data_destruction,0.0006594062507174857
kmeasure-3c4a0dec-d403-11ec-889e-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0e87-d403-11ec-9c5f-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0f10-d403-11ec-a112-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a0f94-d403-11ec-8e1b-00155d8545fd,resource_and_data_destruction,0.0005374608517589485
kmeasure-3c4a101c-d403-11ec-8ee5-00155d8545fd,resource_and_data_destruction,0.00043976744169744466
kmeasure-3c4a10a7-d403-11ec-be64-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a112f-d403-11ec-8542-00155d8545fd,resource_and_data_destruction,0.0009725910069933463
kmeasure-3c4a11b6-d403-11ec-96de-00155d8545fd,resource_and_data_destruction,0.0006260027202357097
kmeasure-3c4a123e-d403-11ec-96fe-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a12c3-d403-11ec-8747-00155d8545fd,resource_and_data_destruction,0.0007388217284536894
kmeasure-3c4a1351-d403-11ec-9627-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a13db-d403-11ec-8348-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a145f-d403-11ec-b8ab-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a14e6-d403-11ec-81fa-00155d8545fd,resource_and_data_destruction,0.000639993342958385
kmeasure-3c4a156f-d403-11ec-90d6-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a15f5-d403-11ec-9836-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a167d-d403-11ec-a95f-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a1701-d403-11ec-b8b4-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a178c-d403-11ec-bb57-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a1812-d403-11ec-a377-00155d8545fd,resource_and_data_destruction,0.00010236093059314688
kmeasure-3c4a189a-d403-11ec-94fa-00155d8545fd,resource_and_data_destruction,8.786962955896316e-05
kmeasure-3c4a1920-d403-11ec-b040-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a19a2-d403-11ec-9527-00155d8545fd,resource_and_data_destruction,0.00015777264310054307
kmeasure-3c4a1a2a-d403-11ec-87b6-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a1aaf-d403-11ec-ac25-00155d8545fd,resource_and_data_destruction,0.0005780843483569233
kmeasure-3c4a1b98-d403-11ec-ad76-00155d8545fd,resource_and_data_destruction,0.0006409264996406826
kmeasure-3c4a1cb8-d403-11ec-8dc8-00155d8545fd,resource_and_data_destruction,0.0007712308168120204
kmeasure-3c4a1d69-d403-11ec-b120-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a1edd-d403-11ec-ab8c-00155d8545fd,resource_and_data_destruction,0.000812522618100109
kmeasure-3c4a1f90-d403-11ec-8e1b-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a202a-d403-11ec-bdd3-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a20c0-d403-11ec-b100-00155d8545fd,resource_and_data_destruction,9.10023379947099e-05
kmeasure-3c4a2154-d403-11ec-b8fe-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a21ff-d403-11ec-811a-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a2290-d403-11ec-83bd-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a2322-d403-11ec-a771-00155d8545fd,resource_and_data_destruction,0.0009700748977604257
kmeasure-3c4a23ac-d403-11ec-b3fc-00155d8545fd,resource_and_data_destruction,0.0009579126699859651
kmeasure-3c4a243a-d403-11ec-8f8f-00155d8545fd,resource_and_data_destruction,0.0006761413389264463
kmeasure-3c4a24c6-d403-11ec-bbe3-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a2562-d403-11ec-8d70-00155d8545fd,resource_and_data_destruction,0.0007857330435191275
kmeasure-3c4a25f2-d403-11ec-ad66-00155d8545fd,resource_and_data_destruction,0.0005603276588857682
kmeasure-3c4a267f-d403-11ec-8137-00155d8545fd,resource_and_data_destruction,0.0
kmeasure-3c4a270b-d403-11ec-830c-00155d8545fd,resource_and_data_destruction,0.0001407889746703242
kmeasure-3c4a27a7-d403-11ec-827e-00155d8545fd,resource_and_data_destruction,0.0
